2019-03-28 17:01,0.4872,284
2019-03-28 17:01,0.4646,283
2019-03-28 17:01,0.2542,192
2019-03-28 17:01,1.5066,226
2019-03-28 17:01,0.121,223
2019-03-28 17:01,0.31,223
2019-03-28 17:01,0.3878,252
2019-03-28 17:01,0.9423,1258
2019-03-28 17:01,0.7125,368
2019-03-28 17:01,0.4484,284
2019-03-28 17:01,0.4484,284
2019-03-28 17:01,0.2874,407
2019-03-28 17:01,0.2207,225
2019-03-28 17:01,0.2215,225
2019-03-28 17:01,0.3241,371
2019-03-28 17:01,1.5066,225
2019-03-28 17:01,0.0183,222
2019-03-28 17:01,0.528,371
2019-03-28 17:01,0.646,523
2019-03-28 17:01,0.8874,224
2019-03-28 17:01,0.3191,223
2019-03-28 17:01,0.2207,226
2019-03-28 17:01,0.5351,589
2019-03-28 17:01,0.792,901
2019-03-28 17:01,0.3737,224
2019-03-28 17:01,0.433,226
2019-03-28 17:01,1.5066,226
2019-03-28 17:01,0.1716,256
2019-03-28 17:01,2.5442,224
2019-03-28 17:01,0.244,225
2019-03-28 17:01,0.2697,225
2019-03-28 17:01,0.7658,579
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.2184,224
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.3469,406
2019-03-28 17:01,0.3272,374
2019-03-28 17:01,0.2697,191
2019-03-28 17:01,0.3241,372
2019-03-28 17:01,0.1094,226
2019-03-28 17:01,0.5129,370
2019-03-28 17:01,0.2327,247
2019-03-28 17:01,0.2215,226
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.5053,372
2019-03-28 17:01,0.3124,404
2019-03-28 17:01,0.2215,226
2019-03-28 17:01,1.5066,225
2019-03-28 17:01,0.6487,339
2019-03-28 17:01,0.31,223
2019-03-28 17:01,0.4029,372
2019-03-28 17:01,0.2668,223
2019-03-28 17:01,0.31,226
2019-03-28 17:01,0.3154,407
2019-03-28 17:01,0.2215,226
2019-03-28 17:01,0.2215,225
2019-03-28 17:01,0.3501,407
2019-03-28 17:01,0.443,191
2019-03-28 17:01,1.3023,551
2019-03-28 17:01,0.5647,373
2019-03-28 17:01,0.0215,247
2019-03-28 17:01,0.3135,224
2019-03-28 17:01,0.363,421
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.3615,225
2019-03-28 17:01,0.3373,223
2019-03-28 17:01,0.3158,371
2019-03-28 17:01,0.2553,247
2019-03-28 17:01,0.0297,485
2019-03-28 17:01,0.1412,592
2019-03-28 17:01,0.7379,822
2019-03-28 17:01,0.4418,504
2019-03-28 17:01,0.392,223
2019-03-28 17:01,0.433,225
2019-03-28 17:01,1.4188,781
2019-03-28 17:01,0.4102,225
2019-03-28 17:01,0.31,226
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.392,190
2019-03-28 17:01,0.2358,247
2019-03-28 17:01,0.2215,225
2019-03-28 17:01,0.3469,404
2019-03-28 17:01,0.3365,283
2019-03-28 17:01,0.2904,221
2019-03-28 17:01,0.31,225
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.3829,223
2019-03-28 17:01,0.2627,248
2019-03-28 17:01,0.8068,223
2019-03-28 17:01,2.5442,224
2019-03-28 17:01,2.4203,339
2019-03-28 17:01,0.4636,339
2019-03-28 17:01,0.5129,339
2019-03-28 17:01,0.2215,226
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.2582,217
2019-03-28 17:01,0.433,226
2019-03-28 17:01,1.0684,816
2019-03-28 17:01,0.2668,224
